datetime,open,high,low,close,volume
2023-07-06 09:52:00,32975,32980,32965,32970,27
2023-07-06 09:53:00,32965,32965,32945,32955,33
2023-07-06 09:54:00,32955,32960,32955,32960,26
2023-07-06 09:55:00,32960,32960,32935,32940,32
2023-07-06 09:56:00,32945,32960,32945,32960,48
2023-07-06 09:57:00,32955,32960,32950,32950,25
2023-07-06 09:58:00,32955,32975,32955,32975,40
2023-07-06 09:59:00,32970,32980,32970,32975,41
2023-07-06 10:00:00,32975,32975,32960,32975,42
2023-07-06 10:01:00,32970,32975,32960,32970,41
2023-07-06 10:02:00,32970,32995,32965,32980,47
2023-07-06 10:03:00,32975,32980,32965,32970,123
2023-07-06 10:04:00,32975,32980,32970,32975,27
2023-07-06 10:05:00,32970,32985,32970,32970,34
2023-07-06 10:06:00,32970,32970,32955,32960,56
2023-07-06 10:07:00,32960,32965,32950,32955,42
2023-07-06 10:08:00,32960,32965,32955,32955,40
2023-07-06 10:09:00,32965,32970,32955,32970,30
2023-07-06 10:10:00,32975,32975,32965,32965,23
2023-07-06 10:11:00,32965,32970,32960,32970,23
2023-07-06 10:12:00,32975,32990,32970,32990,33
2023-07-06 10:13:00,32990,32995,32980,32990,42
2023-07-06 10:14:00,32985,32985,32985,32985,16
2023-07-06 10:15:00,32985,32985,32980,32985,35
2023-07-06 10:16:00,32985,32990,32980,32980,33
2023-07-06 10:17:00,32980,32985,32970,32970,27
2023-07-06 10:18:00,32970,32970,32965,32965,11
2023-07-06 10:19:00,32970,32970,32960,32960,33
2023-07-06 10:20:00,32955,32955,32945,32945,24
2023-07-06 10:21:00,32945,32950,32935,32940,45
2023-07-06 10:22:00,32940,32950,32940,32950,31
2023-07-06 10:23:00,32950,32950,32940,32945,41
2023-07-06 10:24:00,32950,32950,32940,32945,29
2023-07-06 10:25:00,32940,32940,32930,32935,54
2023-07-06 10:26:00,32930,32945,32930,32940,42
2023-07-06 10:27:00,32940,32940,32925,32935,90
2023-07-06 10:28:00,32930,32930,32915,32915,145
2023-07-06 10:29:00,32920,32925,32910,32910,75
2023-07-06 10:30:00,32905,32910,32895,32900,78
2023-07-06 10:31:00,32905,32920,32900,32920,52
2023-07-06 10:32:00,32920,32925,32910,32920,51
2023-07-06 10:33:00,32915,32925,32915,32915,46
2023-07-06 10:34:00,32910,32920,32910,32920,72
2023-07-06 10:35:00,32915,32925,32915,32920,21
2023-07-06 10:36:00,32920,32930,32920,32930,31
2023-07-06 10:37:00,32935,32940,32930,32935,43
2023-07-06 10:38:00,32935,32935,32935,32935,10
2023-07-06 10:39:00,32940,32940,32940,32940,3
2023-07-06 10:40:00,32940,32940,32930,32930,41
2023-07-06 10:41:00,32925,32925,32915,32920,34
2023-07-06 10:42:00,32915,32915,32905,32905,14
2023-07-06 10:43:00,32900,32900,32890,32895,15
2023-07-06 10:44:00,32890,32895,32890,32895,23
2023-07-06 10:45:00,32895,32900,32895,32900,24
2023-07-06 10:46:00,32905,32905,32895,32900,39
2023-07-06 10:47:00,32895,32905,32895,32900,22
2023-07-06 10:48:00,32900,32905,32900,32900,6
2023-07-06 10:49:00,32900,32900,32890,32890,62
2023-07-06 10:50:00,32890,32900,32890,32900,47
2023-07-06 10:51:00,32900,32910,32895,32910,38
2023-07-06 10:52:00,32910,32910,32910,32910,13
2023-07-06 10:53:00,32915,32915,32905,32910,26
2023-07-06 10:54:00,32905,32910,32905,32910,19
2023-07-06 10:55:00,32915,32915,32910,32910,18
2023-07-06 10:56:00,32905,32905,32900,32900,12
2023-07-06 10:57:00,32895,32900,32895,32900,47
2023-07-06 10:58:00,32900,32900,32900,32900,21
2023-07-06 10:59:00,32900,32905,32895,32900,23
2023-07-06 11:00:00,32900,32900,32900,32900,6
2023-07-06 11:01:00,32895,32895,32890,32895,44
2023-07-06 11:02:00,32895,32895,32880,32885,81
2023-07-06 11:03:00,32885,32895,32885,32885,33
2023-07-06 11:04:00,32885,32885,32875,32880,28
2023-07-06 11:05:00,32880,32880,32870,32870,17
2023-07-06 11:06:00,32870,32880,32865,32880,82
2023-07-06 11:07:00,32885,32885,32880,32885,29
2023-07-06 11:08:00,32885,32885,32885,32885,4
2023-07-06 11:09:00,32890,32895,32890,32890,38
2023-07-06 11:10:00,32895,32900,32895,32895,27
2023-07-06 11:11:00,32895,32895,32895,32895,21
2023-07-06 11:12:00,32895,32895,32890,32895,23
2023-07-06 11:13:00,32890,32895,32890,32895,11
2023-07-06 11:14:00,32890,32895,32890,32890,25
2023-07-06 11:15:00,32890,32895,32885,32890,20
2023-07-06 11:16:00,32890,32895,32880,32880,47
2023-07-06 11:17:00,32885,32885,32885,32885,8
2023-07-06 11:18:00,32885,32885,32885,32885,3
2023-07-06 11:19:00,32885,32895,32885,32895,16
2023-07-06 11:20:00,32895,32895,32895,32895,6
2023-07-06 11:21:00,32895,32895,32890,32890,9
2023-07-06 11:22:00,32885,32885,32885,32885,13
2023-07-06 11:23:00,32880,32885,32880,32885,11
2023-07-06 11:24:00,32880,32885,32875,32880,34
2023-07-06 11:25:00,32875,32875,32875,32875,18
2023-07-06 11:26:00,32875,32875,32865,32865,30
2023-07-06 11:27:00,32865,32865,32770,32775,571
2023-07-06 11:28:00,32780,32790,32730,32735,603
2023-07-06 11:29:00,32735,32740,32655,32720,867
2023-07-06 11:30:00,32715,32745,32705,32725,328
2023-07-06 11:31:00,32725,32775,32725,32765,523
2023-07-06 11:32:00,32765,32780,32745,32755,176
2023-07-06 11:33:00,32755,32770,32735,32750,130
2023-07-06 11:34:00,32755,32755,32720,32740,159
2023-07-06 11:35:00,32735,32755,32715,32745,142
2023-07-06 11:36:00,32740,32780,32730,32780,151
2023-07-06 11:37:00,32775,32775,32755,32765,128
2023-07-06 11:38:00,32765,32780,32755,32775,88
2023-07-06 11:39:00,32770,32790,32765,32775,79
2023-07-06 11:40:00,32780,32795,32780,32785,77
2023-07-06 11:41:00,32780,32810,32780,32795,94
2023-07-06 11:42:00,32800,32800,32780,32785,108
2023-07-06 11:43:00,32785,32800,32780,32795,145
2023-07-06 11:44:00,32795,32805,32775,32780,93
2023-07-06 11:45:00,32785,32785,32765,32775,95
2023-07-06 11:46:00,32780,32785,32755,32755,120
2023-07-06 11:47:00,32755,32755,32735,32750,104
2023-07-06 11:48:00,32750,32755,32745,32755,84
2023-07-06 11:49:00,32750,32760,32740,32750,86
2023-07-06 11:50:00,32740,32740,32725,32735,65
2023-07-06 11:51:00,32735,32745,32720,32725,94
2023-07-06 11:52:00,32725,32740,32710,32710,86
2023-07-06 11:53:00,32705,32715,32685,32710,173
2023-07-06 11:54:00,32710,32710,32690,32695,59
2023-07-06 11:55:00,32690,32700,32675,32695,262
2023-07-06 11:56:00,32690,32715,32690,32715,111
2023-07-06 11:57:00,32715,32720,32710,32720,71
2023-07-06 11:58:00,32720,32730,32720,32725,80
2023-07-06 11:59:00,32725,32730,32715,32725,59
2023-07-06 12:00:00,32715,32720,32695,32705,106
2023-07-06 12:01:00,32705,32740,32705,32735,85
2023-07-06 12:02:00,32735,32735,32710,32710,74
2023-07-06 12:03:00,32705,32710,32700,32710,87
2023-07-06 12:04:00,32710,32715,32690,32690,199
2023-07-06 12:05:00,32690,32695,32665,32670,183
2023-07-06 12:06:00,32670,32675,32635,32645,176
2023-07-06 12:07:00,32645,32670,32645,32670,186
2023-07-06 12:08:00,32660,32665,32645,32645,123
2023-07-06 12:09:00,32640,32640,32615,32615,353
2023-07-06 12:10:00,32615,32655,32615,32655,120
2023-07-06 12:11:00,32660,32690,32660,32690,209
2023-07-06 12:12:00,32690,32710,32690,32705,166
2023-07-06 12:13:00,32705,32715,32700,32715,105
2023-07-06 12:14:00,32710,32720,32700,32710,85
2023-07-06 12:15:00,32715,32725,32710,32725,39
2023-07-06 12:16:00,32725,32730,32720,32720,46
2023-07-06 12:17:00,32725,32730,32720,32730,72
2023-07-06 12:18:00,32730,32730,32730,32730,26
2023-07-06 12:19:00,32735,32755,32725,32725,129
2023-07-06 12:20:00,32725,32730,32710,32710,83
2023-07-06 12:21:00,32715,32735,32715,32720,111
2023-07-06 12:22:00,32720,32730,32715,32720,40
2023-07-06 12:23:00,32725,32745,32725,32735,51
2023-07-06 12:24:00,32735,32755,32735,32740,68
2023-07-06 12:25:00,32740,32740,32720,32725,56
2023-07-06 12:26:00,32720,32735,32715,32735,69
2023-07-06 12:27:00,32735,32750,32730,32730,67
2023-07-06 12:28:00,32730,32740,32730,32740,47
2023-07-06 12:29:00,32740,32740,32720,32720,53
2023-07-06 12:30:00,32725,32735,32700,32705,139
2023-07-06 12:31:00,32700,32705,32695,32700,121
2023-07-06 12:32:00,32700,32725,32700,32725,88
2023-07-06 12:33:00,32720,32740,32720,32735,56
2023-07-06 12:34:00,32735,32745,32730,32735,68
2023-07-06 12:35:00,32740,32740,32730,32740,39
2023-07-06 12:36:00,32740,32740,32725,32725,57
2023-07-06 12:37:00,32725,32740,32720,32725,104
2023-07-06 12:38:00,32730,32745,32730,32740,51
2023-07-06 12:39:00,32735,32740,32730,32740,56
2023-07-06 12:40:00,32745,32765,32745,32765,85
2023-07-06 12:41:00,32760,32760,32745,32750,127
2023-07-06 12:42:00,32745,32750,32740,32745,28
2023-07-06 12:43:00,32740,32740,32735,32740,26
2023-07-06 12:44:00,32740,32755,32740,32755,24
2023-07-06 12:45:00,32760,32760,32735,32735,53
2023-07-06 12:46:00,32740,32750,32735,32750,60
2023-07-06 12:47:00,32750,32750,32740,32740,34
2023-07-06 12:48:00,32740,32745,32735,32735,35
2023-07-06 12:49:00,32735,32750,32735,32750,39
2023-07-06 12:50:00,32755,32760,32755,32760,32
2023-07-06 12:51:00,32760,32760,32755,32755,20
2023-07-06 12:52:00,32750,32760,32750,32760,26
2023-07-06 12:53:00,32765,32775,32765,32775,55
2023-07-06 12:54:00,32770,32770,32770,32770,12
2023-07-06 12:55:00,32775,32785,32775,32780,55
2023-07-06 12:56:00,32785,32795,32785,32785,43
2023-07-06 12:57:00,32780,32780,32770,32775,37
2023-07-06 12:58:00,32775,32775,32770,32775,57
2023-07-06 12:59:00,32775,32775,32755,32755,54
2023-07-06 13:00:00,32760,32765,32760,32760,33
2023-07-06 13:01:00,32760,32770,32745,32750,69
2023-07-06 13:02:00,32750,32750,32735,32735,70
2023-07-06 13:03:00,32730,32735,32720,32720,55
2023-07-06 13:04:00,32725,32735,32720,32720,119
2023-07-06 13:05:00,32725,32730,32715,32720,88
2023-07-06 13:06:00,32710,32735,32710,32735,54
2023-07-06 13:07:00,32730,32745,32730,32740,51
2023-07-06 13:08:00,32740,32745,32740,32740,44
2023-07-06 13:09:00,32745,32755,32745,32750,52
2023-07-06 13:10:00,32755,32760,32750,32750,37
2023-07-06 13:11:00,32750,32760,32750,32760,74
2023-07-06 13:12:00,32765,32770,32765,32765,54
2023-07-06 13:13:00,32765,32770,32760,32770,59
2023-07-06 13:14:00,32765,32765,32755,32755,27
2023-07-06 13:15:00,32755,32755,32750,32755,22
2023-07-06 13:16:00,32755,32760,32755,32755,47
2023-07-06 13:17:00,32760,32760,32750,32755,44
2023-07-06 13:18:00,32755,32760,32745,32750,65
2023-07-06 13:19:00,32750,32760,32745,32760,29
2023-07-06 13:20:00,32760,32765,32750,32750,48
2023-07-06 13:21:00,32750,32755,32745,32745,37
2023-07-06 13:22:00,32745,32750,32740,32745,23
2023-07-06 13:23:00,32745,32760,32745,32760,18
2023-07-06 13:24:00,32755,32760,32750,32760,76
2023-07-06 13:25:00,32760,32770,32755,32765,95
2023-07-06 13:26:00,32770,32770,32755,32760,51
2023-07-06 13:27:00,32760,32765,32755,32755,31
2023-07-06 13:28:00,32755,32765,32735,32740,97
2023-07-06 13:29:00,32740,32745,32730,32735,73
2023-07-06 13:30:00,32735,32750,32735,32750,50
2023-07-06 13:31:00,32750,32755,32730,32730,107
2023-07-06 13:32:00,32730,32745,32730,32735,68
2023-07-06 13:33:00,32735,32745,32735,32745,56
2023-07-06 13:34:00,32750,32750,32745,32750,31
2023-07-06 13:35:00,32745,32750,32730,32735,132
2023-07-06 13:36:00,32740,32750,32740,32745,41
2023-07-06 13:37:00,32745,32745,32735,32740,47
2023-07-06 13:38:00,32735,32735,32720,32720,71
2023-07-06 13:39:00,32725,32725,32705,32710,57
2023-07-06 13:40:00,32705,32705,32685,32690,106
2023-07-06 13:41:00,32690,32720,32690,32710,106
2023-07-06 13:42:00,32710,32725,32705,32720,86
2023-07-06 13:43:00,32720,32720,32710,32710,66
2023-07-06 13:44:00,32715,32715,32705,32710,69
2023-07-06 13:45:00,32715,32720,32705,32710,102
2023-07-06 13:46:00,32710,32710,32690,32690,163
2023-07-06 13:47:00,32690,32690,32685,32685,131
2023-07-06 13:48:00,32685,32695,32685,32690,191
2023-07-06 13:49:00,32695,32695,32685,32695,73
2023-07-06 13:50:00,32695,32695,32685,32690,76
2023-07-06 13:51:00,32690,32715,32690,32715,144
2023-07-06 13:52:00,32715,32740,32710,32735,125
2023-07-06 13:53:00,32735,32740,32725,32735,93
2023-07-06 13:54:00,32730,32730,32720,32730,76
2023-07-06 13:55:00,32730,32735,32725,32735,97
2023-07-06 13:56:00,32735,32745,32730,32740,79
2023-07-06 13:57:00,32740,32750,32735,32750,242
2023-07-06 13:58:00,32750,32750,32740,32745,232
2023-07-06 13:59:00,32745,32750,32740,32740,94
2023-07-06 14:00:00,32735,32760,32730,32735,795
2023-07-06 14:01:00,32735,32765,32730,32745,612
2023-07-06 14:02:00,32745,32765,32745,32765,311
2023-07-06 14:03:00,32760,32780,32760,32775,262
2023-07-06 14:04:00,32780,32790,32770,32780,242
2023-07-06 14:05:00,32780,32785,32770,32770,156
2023-07-06 14:06:00,32770,32775,32760,32760,300
2023-07-06 14:07:00,32760,32765,32740,32750,259
2023-07-06 14:08:00,32750,32760,32735,32745,291
2023-07-06 14:09:00,32745,32745,32730,32735,187
2023-07-06 14:10:00,32735,32755,32735,32735,151
2023-07-06 14:11:00,32740,32745,32735,32735,108
2023-07-06 14:12:00,32730,32735,32725,32735,115
2023-07-06 14:13:00,32735,32750,32730,32730,125
2023-07-06 14:14:00,32730,32735,32720,32730,131
2023-07-06 14:15:00,32730,32740,32730,32735,65
2023-07-06 14:16:00,32735,32740,32715,32715,162
2023-07-06 14:17:00,32720,32720,32705,32715,159
2023-07-06 14:18:00,32715,32715,32710,32715,58
2023-07-06 14:19:00,32710,32715,32710,32710,11
2023-07-06 14:20:00,32715,32720,32715,32720,30
2023-07-06 14:21:00,32720,32720,32715,32720,69
2023-07-06 14:22:00,32720,32720,32720,32720,22
2023-07-06 14:23:00,32720,32725,32715,32725,31
2023-07-06 14:24:00,32725,32725,32715,32715,50
2023-07-06 14:25:00,32715,32725,32715,32725,123
2023-07-07 14:56:00,32725,32725,32715,32725,36
2023-07-07 14:57:00,32725,32725,32720,32720,3
2023-07-07 14:58:00,32725,32725,32720,32720,13
2023-07-07 14:59:00,32720,32720,32720,32720,2
2023-07-07 15:00:00,32725,32725,32725,32725,5
2023-07-07 15:01:00,32725,32725,32675,32675,65
2023-07-07 15:02:00,32665,32685,32660,32670,29
2023-07-07 15:03:00,32665,32670,32650,32650,31
2023-07-07 15:04:00,32655,32655,32640,32655,30
2023-07-07 15:05:00,32650,32675,32650,32675,37
2023-07-07 15:06:00,32680,32680,32660,32665,17
2023-07-07 15:07:00,32665,32670,32665,32665,11
2023-07-07 15:08:00,32660,32660,32650,32650,4
2023-07-07 15:09:00,32655,32655,32645,32645,30
2023-07-07 15:10:00,32645,32650,32640,32645,32
2023-07-07 15:11:00,32650,32655,32645,32655,27
2023-07-07 15:12:00,32650,32660,32645,32660,37
2023-07-07 15:13:00,32665,32665,32655,32655,31
2023-07-07 15:14:00,32645,32655,32645,32655,8
2023-07-07 15:15:00,32665,32665,32660,32660,18
2023-07-07 08:45:00,32600,32630,32590,32600,158
2023-07-07 08:46:00,32600,32605,32575,32580,85
2023-07-07 08:47:00,32575,32600,32560,32595,132
2023-07-07 08:48:00,32595,32600,32585,32600,76
2023-07-07 08:49:00,32605,32615,32595,32605,130
2023-07-07 08:50:00,32605,32610,32600,32600,56
2023-07-07 08:51:00,32600,32610,32595,32605,96
2023-07-07 08:52:00,32610,32640,32605,32625,194
2023-07-07 08:53:00,32625,32635,32615,32635,86
2023-07-07 08:54:00,32640,32650,32635,32650,180
2023-07-07 08:55:00,32645,32645,32615,32615,147
2023-07-07 08:56:00,32620,32655,32620,32645,199
2023-07-07 08:57:00,32650,32650,32625,32625,62
2023-07-07 08:58:00,32625,32640,32625,32630,50
2023-07-07 08:59:00,32625,32635,32620,32630,51
2023-07-07 09:00:00,32635,32655,32635,32640,57
2023-07-07 09:01:00,32650,32660,32645,32645,77
2023-07-07 09:02:00,32650,32650,32615,32625,150
2023-07-07 09:03:00,32620,32625,32580,32605,321
2023-07-07 09:04:00,32600,32620,32600,32610,145
2023-07-07 09:05:00,32615,32625,32590,32590,160
2023-07-07 09:06:00,32585,32590,32560,32585,199
2023-07-07 09:07:00,32590,32615,32590,32610,82
2023-07-07 09:08:00,32610,32655,32605,32645,131
2023-07-07 09:09:00,32640,32645,32635,32640,51
2023-07-07 09:10:00,32640,32640,32625,32630,52
2023-07-07 09:11:00,32635,32665,32635,32650,116
2023-07-07 09:12:00,32650,32650,32625,32625,72
2023-07-07 09:13:00,32630,32645,32625,32645,29
2023-07-07 09:14:00,32645,32645,32640,32640,30
2023-07-07 09:15:00,32640,32675,32640,32670,74
2023-07-07 09:16:00,32670,32695,32655,32685,132
2023-07-07 09:17:00,32685,32685,32660,32660,79
2023-07-07 09:18:00,32660,32670,32650,32670,59
2023-07-07 09:19:00,32660,32660,32645,32645,43
2023-07-07 09:20:00,32645,32655,32620,32625,78
2023-07-07 09:21:00,32630,32645,32625,32625,104
2023-07-07 09:22:00,32630,32630,32615,32615,50
2023-07-07 09:23:00,32615,32640,32615,32630,71
2023-07-07 09:24:00,32625,32625,32615,32625,28
2023-07-07 09:25:00,32625,32625,32595,32595,76
2023-07-07 09:26:00,32600,32620,32590,32590,83
2023-07-07 09:27:00,32595,32605,32580,32580,67
2023-07-07 09:28:00,32585,32600,32585,32585,81
2023-07-07 09:29:00,32580,32580,32580,32580,36
2023-07-07 09:30:00,32580,32590,32570,32570,55
2023-07-07 09:31:00,32575,32590,32570,32590,89
2023-07-07 09:32:00,32595,32600,32580,32590,91
2023-07-07 09:33:00,32585,32605,32580,32595,50
2023-07-07 09:34:00,32590,32590,32545,32555,201
2023-07-07 09:35:00,32555,32570,32550,32550,97
2023-07-07 09:36:00,32550,32560,32545,32550,112
2023-07-07 09:37:00,32550,32565,32540,32555,130
2023-07-07 09:38:00,32555,32560,32550,32555,51
2023-07-07 09:39:00,32560,32560,32550,32550,34
2023-07-07 09:40:00,32550,32570,32550,32570,92
2023-07-07 09:41:00,32575,32595,32570,32595,112
2023-07-07 09:42:00,32595,32600,32575,32580,104
2023-07-07 09:43:00,32580,32585,32565,32565,57
2023-07-07 09:44:00,32560,32560,32535,32545,69
2023-07-07 09:45:00,32540,32545,32520,32520,66
2023-07-07 09:46:00,32530,32555,32530,32555,98
2023-07-07 09:47:00,32555,32555,32535,32555,71
2023-07-07 09:48:00,32550,32550,32540,32550,40
2023-07-07 09:49:00,32550,32560,32545,32545,72
2023-07-07 09:50:00,32545,32550,32535,32535,98
2023-07-07 09:51:00,32535,32565,32535,32565,37
2023-07-07 09:52:00,32560,32575,32560,32575,44
2023-07-07 09:53:00,32570,32585,32570,32585,48
2023-07-07 09:54:00,32585,32595,32585,32590,72
2023-07-07 09:55:00,32595,32600,32585,32585,65
2023-07-07 09:56:00,32590,32590,32570,32570,34
2023-07-07 09:57:00,32570,32585,32570,32585,54
2023-07-07 09:58:00,32580,32585,32575,32580,18
2023-07-07 09:59:00,32570,32570,32555,32555,28
2023-07-07 10:00:00,32560,32560,32555,32555,8
2023-07-07 10:01:00,32555,32575,32555,32565,47
2023-07-07 10:02:00,32570,32575,32570,32570,77
2023-07-07 10:03:00,32575,32580,32565,32575,104
2023-07-07 10:04:00,32575,32575,32560,32560,39
2023-07-07 10:05:00,32565,32565,32560,32565,32
2023-07-07 10:06:00,32565,32570,32555,32565,55
2023-07-07 10:07:00,32570,32580,32570,32570,64
2023-07-07 10:08:00,32560,32560,32535,32535,56
2023-07-07 10:09:00,32540,32550,32540,32550,19
2023-07-07 10:10:00,32550,32565,32550,32565,34
2023-07-07 10:11:00,32570,32580,32565,32580,43
2023-07-07 10:12:00,32580,32585,32575,32580,55
2023-07-07 10:13:00,32585,32600,32585,32590,101
2023-07-07 10:14:00,32590,32590,32575,32575,54
2023-07-07 10:15:00,32580,32590,32580,32590,29
2023-07-07 10:16:00,32585,32585,32565,32565,31
2023-07-07 10:17:00,32575,32575,32565,32565,17
2023-07-07 10:18:00,32570,32585,32570,32585,29
2023-07-07 10:19:00,32580,32600,32575,32595,55
2023-07-07 10:20:00,32590,32615,32590,32605,43
2023-07-07 10:21:00,32610,32615,32610,32610,44
2023-07-07 10:22:00,32610,32615,32605,32610,64
2023-07-07 10:23:00,32610,32610,32600,32600,21
2023-07-07 10:24:00,32605,32605,32595,32600,50
2023-07-07 10:25:00,32600,32610,32600,32605,54
2023-07-07 10:26:00,32605,32610,32600,32605,52
2023-07-07 10:27:00,32605,32605,32585,32595,57
2023-07-07 10:28:00,32595,32595,32585,32590,49
2023-07-07 10:29:00,32590,32595,32585,32585,63
2023-07-07 10:30:00,32590,32590,32585,32590,59
2023-07-07 10:31:00,32595,32610,32595,32610,34
2023-07-07 10:32:00,32610,32620,32610,32615,42
2023-07-07 10:33:00,32615,32615,32610,32615,19
2023-07-07 10:34:00,32615,32615,32610,32615,7
2023-07-07 10:35:00,32620,32620,32615,32615,61
2023-07-07 10:36:00,32615,32620,32610,32610,15
2023-07-07 10:37:00,32615,32620,32615,32620,25
2023-07-07 10:38:00,32620,32620,32610,32615,35
2023-07-07 10:39:00,32620,32625,32620,32625,9
2023-07-07 10:40:00,32625,32625,32620,32620,14
2023-07-07 10:41:00,32625,32625,32625,32625,14
2023-07-07 10:42:00,32620,32630,32620,32630,22
2023-07-07 10:43:00,32625,32625,32620,32620,29
2023-07-07 10:44:00,32620,32625,32620,32620,13
2023-07-07 10:45:00,32620,32625,32620,32625,23
2023-07-07 10:46:00,32625,32625,32625,32625,7
2023-07-07 10:47:00,32620,32620,32605,32605,30
2023-07-07 10:48:00,32605,32605,32595,32595,38
2023-07-07 10:49:00,32600,32600,32585,32585,17
2023-07-07 10:50:00,32585,32590,32585,32590,11
2023-07-07 10:51:00,32590,32600,32590,32600,34
2023-07-07 10:52:00,32600,32600,32590,32590,23
2023-07-07 10:53:00,32595,32605,32590,32600,82
2023-07-07 10:54:00,32600,32605,32600,32600,7
2023-07-07 10:55:00,32600,32605,32600,32605,6
2023-07-07 10:56:00,32605,32605,32600,32600,9
2023-07-07 10:57:00,32600,32600,32595,32595,16
2023-07-07 10:58:00,32595,32615,32595,32615,22
2023-07-07 10:59:00,32620,32630,32620,32630,21
2023-07-07 11:00:00,32625,32625,32615,32615,20
2023-07-07 11:01:00,32610,32620,32610,32620,30
2023-07-07 11:02:00,32620,32625,32615,32620,66
2023-07-07 11:03:00,32620,32625,32620,32620,13
2023-07-07 11:04:00,32620,32620,32615,32615,5
2023-07-07 11:05:00,32620,32635,32620,32635,41
2023-07-07 11:06:00,32635,32635,32625,32625,25
2023-07-07 11:07:00,32625,32630,32625,32630,22
2023-07-07 11:08:00,32630,32635,32630,32630,51
2023-07-07 11:09:00,32630,32630,32630,32630,9
2023-07-07 11:10:00,32630,32635,32630,32630,7
2023-07-07 11:11:00,32630,32635,32620,32625,57
2023-07-07 11:12:00,32620,32635,32620,32625,47
2023-07-07 11:13:00,32625,32625,32620,32620,15
2023-07-07 11:14:00,32620,32625,32620,32625,49
2023-07-07 11:15:00,32625,32635,32625,32635,30
2023-07-07 11:16:00,32630,32635,32630,32635,8
2023-07-07 11:17:00,32640,32650,32635,32650,78
2023-07-07 11:18:00,32650,32650,32650,32650,9
2023-07-07 11:19:00,32645,32655,32645,32650,35
2023-07-07 11:20:00,32655,32655,32650,32650,8
2023-07-07 11:21:00,32650,32655,32650,32655,21
2023-07-07 11:22:00,32650,32660,32650,32660,63
2023-07-07 11:23:00,32660,32660,32650,32650,17
2023-07-07 11:24:00,32645,32645,32635,32640,12
2023-07-07 11:25:00,32640,32650,32640,32650,30
2023-07-07 11:26:00,32645,32650,32645,32645,20
2023-07-07 11:27:00,32645,32645,32645,32645,28
2023-07-07 11:28:00,32645,32660,32645,32660,11
2023-07-07 11:29:00,32655,32655,32655,32655,36
2023-07-07 11:30:00,32655,32660,32655,32660,42
2023-07-07 11:31:00,32660,32680,32650,32655,120
2023-07-07 11:32:00,32660,32685,32655,32680,103
2023-07-07 11:33:00,32675,32690,32675,32690,53
2023-07-07 11:34:00,32695,32700,32675,32685,72
2023-07-07 11:35:00,32685,32710,32685,32705,104
2023-07-07 11:36:00,32705,32705,32675,32695,45
2023-07-07 11:37:00,32700,32705,32690,32695,48
2023-07-07 11:38:00,32690,32690,32680,32685,31
2023-07-07 11:39:00,32685,32685,32670,32670,23
2023-07-07 11:40:00,32670,32670,32655,32660,63
2023-07-07 11:41:00,32660,32665,32655,32660,58
2023-07-07 11:42:00,32665,32665,32645,32650,64
2023-07-07 11:43:00,32650,32655,32625,32625,65
2023-07-07 11:44:00,32625,32625,32610,32615,68
2023-07-07 11:45:00,32615,32625,32615,32625,42
2023-07-07 11:46:00,32630,32640,32630,32635,59
2023-07-07 11:47:00,32630,32630,32630,32630,8
2023-07-07 11:48:00,32635,32640,32630,32630,46
2023-07-07 11:49:00,32625,32625,32620,32620,34
2023-07-07 11:50:00,32620,32630,32620,32630,17
2023-07-07 11:51:00,32625,32630,32615,32615,36
2023-07-07 11:52:00,32615,32625,32615,32625,46
2023-07-07 11:53:00,32620,32620,32615,32615,33
2023-07-07 11:54:00,32615,32635,32615,32630,50
2023-07-07 11:55:00,32630,32650,32630,32645,80
2023-07-07 11:56:00,32645,32645,32630,32645,67
2023-07-07 11:57:00,32645,32645,32645,32645,9
2023-07-07 11:58:00,32640,32640,32630,32635,58
2023-07-07 11:59:00,32630,32630,32630,32630,22
2023-07-07 12:00:00,32625,32635,32620,32635,36
2023-07-07 12:01:00,32635,32640,32620,32620,23
2023-07-07 12:02:00,32620,32620,32595,32595,64
2023-07-07 12:03:00,32595,32605,32595,32605,46
2023-07-07 12:04:00,32605,32615,32605,32610,41
2023-07-07 12:05:00,32605,32605,32595,32595,28
2023-07-07 12:06:00,32590,32590,32580,32580,35
2023-07-07 12:07:00,32585,32585,32580,32580,33
2023-07-07 12:08:00,32580,32600,32580,32600,26
2023-07-07 12:09:00,32600,32605,32595,32600,52
2023-07-07 12:10:00,32605,32605,32605,32605,10
2023-07-07 12:11:00,32605,32605,32600,32600,29
2023-07-07 12:12:00,32595,32605,32595,32600,18
2023-07-07 12:13:00,32605,32615,32605,32615,16
2023-07-07 12:14:00,32620,32620,32615,32615,26
2023-07-07 12:15:00,32610,32615,32610,32615,23
2023-07-07 12:16:00,32610,32620,32605,32605,49
2023-07-07 12:17:00,32610,32620,32610,32615,20
2023-07-07 12:18:00,32620,32625,32615,32620,43
2023-07-07 12:19:00,32620,32620,32615,32620,14
2023-07-07 12:20:00,32620,32625,32620,32620,30
2023-07-07 12:21:00,32625,32635,32620,32630,62
2023-07-07 12:22:00,32630,32630,32615,32615,26
2023-07-07 12:23:00,32610,32610,32605,32610,47
2023-07-07 12:24:00,32610,32610,32605,32605,17
2023-07-07 12:25:00,32600,32600,32590,32600,22
2023-07-07 12:26:00,32600,32605,32595,32605,14
2023-07-07 12:27:00,32600,32600,32580,32580,37
